37.4235845,-122.0941221,-29.199999
37.4235845,-122.0941220,-29.199999
37.4235845,-122.0941220,-29.199999
37.4235845,-122.0941220,-29.199999
37.4235845,-122.0941220,-29.199999
37.4235844,-122.0941220,-29.199999
37.4235844,-122.0941220,-24.500000
37.4235844,-122.0941219,-24.500000
37.4235843,-122.0941221,-24.500000
37.4235857,-122.0941221,-24.500000
37.4235874,-122.0941225,-29.199999
37.4235888,-122.0941228,-29.199999
37.4235900,-122.0941235,-29.199999
37.4235914,-122.0941246,-29.199999
37.4235922,-122.0941263,-29.199999
37.4235917,-122.0941279,-29.199999
37.4235912,-122.0941296,-29.199999
37.4235908,-122.0941338,-29.199999
37.4235898,-122.0941362,-29.199999
37.4235890,-122.0941374,-29.199999
37.4235892,-122.0941382,-29.199999
37.4235890,-122.0941389,-29.199999
37.4235894,-122.0941384,-29.199999
37.4235894,-122.0941387,-29.199999
37.4235886,-122.0941396,-29.199999
37.4235885,-122.0941396,-24.500000
37.4235876,-122.0941383,-24.500000
37.4235868,-122.0941381,-24.500000
37.4235864,-122.0941395,-24.500000
37.4235854,-122.0941410,-24.500000
37.4235862,-122.0941406,-24.500000
37.4235869,-122.0941395,-29.199999
37.4235872,-122.0941387,-29.199999
37.4235875,-122.0941374,-29.199999
37.4235882,-122.0941368,-29.199999
37.4235870,-122.0941370,-29.199999
37.4235853,-122.0941373,-29.199999
37.4235841,-122.0941381,-29.199999
37.4235839,-122.0941388,-29.199999
37.4235834,-122.0941386,-29.199999
37.4235826,-122.0941381,-29.199999
37.4235818,-122.0941374,-29.199999
37.4235809,-122.0941364,-29.199999
37.4235794,-122.0941353,-29.199999
37.4235774,-122.0941342,-29.199999
37.4235737,-122.0941319,-24.500000
37.4235719,-122.0941300,-24.500000
37.4235686,-122.0941269,-24.500000
37.4235675,-122.0941261,-24.500000
37.4235684,-122.0941270,-24.500000
37.4235689,-122.0941284,-24.500000
37.4235704,-122.0941293,-24.500000
37.4235738,-122.0941301,-24.500000
37.4235751,-122.0941306,-24.500000
37.4235768,-122.0941304,-24.500000
37.4235788,-122.0941305,-24.500000
37.4235804,-122.0941308,-24.500000
37.4235819,-122.0941304,-24.500000
37.4235833,-122.0941297,-24.500000
37.4235831,-122.0941309,-24.500000
37.4235829,-122.0941315,-24.500000
37.4235831,-122.0941319,-24.500000
37.4235831,-122.0941320,-24.500000
37.4235831,-122.0941320,-24.500000
37.4235831,-122.0941319,-29.199999
37.4235831,-122.0941319,-29.199999
37.4235831,-122.0941319,-29.199999
37.4235841,-122.0941310,-29.199999
37.4235867,-122.0941300,-29.199999
37.4235981,-122.0941260,-29.199999
37.4236132,-122.0941238,-29.199999
37.4236394,-122.0941202,-29.199999
37.4236754,-122.0941168,-29.199999
37.4237099,-122.0941133,-29.199999
37.4237320,-122.0940958,-29.799999
37.4237472,-122.0940736,-29.799999
37.4237532,-122.0940435,-29.799999
37.4237490,-122.0940016,-29.799999
37.4237348,-122.0939406,-29.799999
37.4237246,-122.0938706,-29.799999
37.4237150,-122.0937659,-29.199999
37.4237085,-122.0937057,-29.199999
37.4237053,-122.0936576,-29.199999
37.4237058,-122.0936251,-29.199999
37.4237149,-122.0936051,-29.199999
37.4237353,-122.0935816,-29.199999
37.4237729,-122.0935684,-29.199999
37.4238204,-122.0935628,-29.199999
37.4238905,-122.0935533,-29.199999
37.4239922,-122.0935380,-29.199999
37.4240785,-122.0935288,-29.199999
37.4241779,-122.0935192,-29.199999
37.4242849,-122.0935086,-29.199999
37.4243973,-122.0934967,-29.199999
37.4245127,-122.0934839,-29.199999
37.4246277,-122.0934753,-29.199999
37.4247418,-122.0934649,-29.199999
37.4248506,-122.0934492,-29.199999
37.4249547,-122.0934235,-29.199999
37.4250470,-122.0933831,-29.199999
37.4251197,-122.0933321,-29.199999
37.4251748,-122.0932838,-29.199999
37.4252068,-122.0932472,-29.199999
37.4252266,-122.0932190,-29.199999
37.4252406,-122.0931944,-29.199999
37.4252398,-122.0931583,-29.199999
37.4252246,-122.0930936,-29.199999
37.4251910,-122.0930156,-29.199999
37.4251406,-122.0929248,-29.199999
37.4250957,-122.0928224,-29.199999
37.4250452,-122.0926987,-29.199999
37.4249968,-122.0925660,-29.199999
37.4249502,-122.0924244,-29.199999
37.4249012,-122.0922651,-29.199999
37.4248551,-122.0920999,-29.199999
37.4248101,-122.0919222,-29.199999
37.4247745,-122.0917523,-29.199999
37.4247417,-122.0915846,-29.199999
37.4247052,-122.0914178,-29.199999
37.4246603,-122.0912607,-29.199999
37.4246020,-122.0911139,-29.199999
37.4245304,-122.0909737,-29.199999
37.4244535,-122.0908389,-29.199999
37.4243683,-122.0907086,-29.199999
37.4242768,-122.0905912,-29.199999
37.4241826,-122.0904898,-29.199999
37.4240899,-122.0904054,-29.199999
37.4240081,-122.0903470,-29.199999
37.4239555,-122.0903272,-29.299999
37.4239169,-122.0903031,-29.299999
37.4238989,-122.0902937,-29.299999
37.4238913,-122.0902907,-29.299999
37.4238913,-122.0902913,-29.299999
37.4238910,-122.0902922,-29.299999
37.4238862,-122.0902912,-29.299999
37.4238634,-122.0902855,-28.299999
37.4238352,-122.0902862,-28.299999
37.4237969,-122.0903040,-28.299999
37.4237611,-122.0903529,-28.299999
37.4237307,-122.0904303,-28.299999
37.4237019,-122.0905224,-28.299999
