37.6267303,-122.4274502,7.189484
37.6267278,-122.4274576,6.722137
37.6267269,-122.4274584,7.308228
37.6267309,-122.4274570,6.690216
37.6267366,-122.4274529,6.405731
37.6267389,-122.4274503,6.229492
37.6267376,-122.4274497,4.981110
37.6267425,-122.4274551,4.889282
37.6267505,-122.4274657,5.302887
37.6267553,-122.4274699,5.577728
37.6267567,-122.4274705,5.886993
37.6267579,-122.4274742,5.685638
37.6267600,-122.4274787,5.313110
37.6267576,-122.4274770,5.180359
37.6267557,-122.4274693,5.037720
37.6267551,-122.4274673,3.677429
37.6267546,-122.4274623,3.538879
37.6267537,-122.4274572,3.540253
37.6267544,-122.4274582,4.989807
37.6267563,-122.4274591,5.319824
37.6267569,-122.4274597,5.846466
37.6267584,-122.4274606,5.738159
37.6267630,-122.4274593,4.606018
37.6267671,-122.4274527,5.114624
37.6267731,-122.4274470,6.167084
37.6267770,-122.4274423,6.499207
37.6267818,-122.4274416,6.578613
37.6267818,-122.4274438,5.901581
37.6267765,-122.4274460,5.753784
37.6267741,-122.4274479,5.958221
37.6267728,-122.4274490,5.938019
37.6267728,-122.4274478,6.265320
37.6267738,-122.4274461,6.879028
37.6267749,-122.4274451,7.322174
37.6267742,-122.4274448,7.334900
37.6267728,-122.4274452,7.228516
37.6267717,-122.4274450,7.100891
37.6267717,-122.4274447,7.103912
37.6267719,-122.4274451,6.839172
37.6267711,-122.4274446,6.995087
37.6267703,-122.4274421,7.149109
37.6267666,-122.4274375,6.637970
37.6267684,-122.4274344,7.116211
37.6267700,-122.4274319,6.989960
37.6267707,-122.4274307,7.081482
37.6267708,-122.4274309,7.088623
37.6267703,-122.4274306,7.023743
37.6267698,-122.4274295,7.118591
37.6267690,-122.4274293,7.064758
37.6267698,-122.4274279,7.167175
37.6267712,-122.4274277,6.838226
37.6267741,-122.4274280,7.023865
37.6267773,-122.4274285,7.382690
37.6267770,-122.4274281,7.570221
37.6267766,-122.4274259,7.346405
37.6267764,-122.4274238,7.055054
37.6267769,-122.4274232,6.921234
37.6267775,-122.4274227,6.896729
37.6267777,-122.4274227,6.809845
37.6267777,-122.4274221,6.770416
37.6267771,-122.4274214,6.865356
37.6267763,-122.4274208,6.830536
37.6267759,-122.4274205,6.774384
37.6267759,-122.4274205,6.835449
37.6267759,-122.4274204,6.837769
37.6267760,-122.4274205,6.837585
37.6267760,-122.4274205,6.840118
37.6267760,-122.4274205,6.846710
37.6267760,-122.4274205,6.847839
37.6267761,-122.4274205,6.849274
37.6267761,-122.4274205,6.854187
37.6267760,-122.4274205,6.856506
37.6267760,-122.4274205,6.857178
37.6267761,-122.4274205,6.860901
37.6267761,-122.4274205,6.861938
37.6267761,-122.4274205,6.870789
37.6267761,-122.4274205,6.871521
37.6267762,-122.4274205,6.871155
37.6267762,-122.4274206,6.873383
37.6267762,-122.4274206,6.876434
37.6267762,-122.4274205,6.875824
37.6267763,-122.4274205,6.879761
37.6267763,-122.4274205,6.885345
37.6267773,-122.4274219,7.112915
37.6267795,-122.4274257,7.061768
37.6267806,-122.4274271,7.081421
37.6267803,-122.4274266,7.244843
37.6267801,-122.4274262,7.216034
37.6267796,-122.4274257,7.299011
37.6267793,-122.4274255,7.452820
37.6267794,-122.4274260,7.389130
37.6267792,-122.4274282,7.287384
37.6267799,-122.4274300,7.210541
37.6267805,-122.4274309,7.169250
37.6267811,-122.4274311,7.176270
37.6267813,-122.4274312,7.172119
37.6267814,-122.4274313,7.161896
37.6267814,-122.4274313,7.168915
37.6267814,-122.4274313,7.173065
37.6267814,-122.4274313,7.174347
37.6267814,-122.4274313,7.172516
37.6267814,-122.4274313,7.174438
37.6267813,-122.4274313,7.176697
37.6267813,-122.4274313,7.176971
37.6267814,-122.4274313,7.174988
37.6267814,-122.4274313,7.173798
37.6267814,-122.4274313,7.172882
37.6267814,-122.4274313,7.170776
37.6267814,-122.4274313,7.173401
37.6267814,-122.4274313,7.175354
37.6267814,-122.4274313,7.178436
37.6267814,-122.4274313,7.179718
37.6267813,-122.4274313,7.183014
37.6267813,-122.4274313,7.181061
37.6267814,-122.4274313,7.177704
37.6267814,-122.4274312,7.180389
37.6267814,-122.4274313,7.181641
37.6267814,-122.4274313,7.182861
37.6267814,-122.4274312,7.183899
37.6267814,-122.4274312,7.184143
37.6267814,-122.4274312,7.183868
37.6267795,-122.4274299,7.094421
37.6267785,-122.4274278,7.241119
37.6267787,-122.4274264,7.303436
37.6267791,-122.4274260,7.174683
37.6267783,-122.4274254,7.342377
37.6267775,-122.4274231,7.521210
37.6267767,-122.4274213,7.664185
37.6267771,-122.4274204,7.582642
37.6267786,-122.4274189,7.765900
37.6267795,-122.4274177,7.704254
37.6267794,-122.4274167,7.838898
37.6267788,-122.4274164,7.887939
37.6267789,-122.4274163,7.958923
37.6267789,-122.4274178,7.961090
37.6267786,-122.4274186,8.035156
37.6267777,-122.4274188,8.180481
37.6267769,-122.4274198,8.201630
37.6267764,-122.4274205,8.277100
37.6267760,-122.4274208,8.306183
37.6267757,-122.4274205,8.465729
37.6267754,-122.4274208,8.580780
37.6267754,-122.4274207,8.538940
37.6267749,-122.4274213,8.484314
37.6267753,-122.4274227,8.321747
37.6267760,-122.4274240,8.328125
37.6267764,-122.4274247,8.381683
37.6267765,-122.4274253,8.362823
37.6267767,-122.4274261,8.484955
37.6267770,-122.4274266,8.503540
37.6267775,-122.4274275,8.465302
37.6267778,-122.4274279,8.538971
37.6267778,-122.4274279,8.540497
37.6267777,-122.4274280,8.540497
37.6267775,-122.4274281,8.548828
37.6267775,-122.4274281,8.550323
37.6267775,-122.4274282,8.554138
37.6267775,-122.4274282,8.555786
37.6267776,-122.4274282,8.553497
37.6267776,-122.4274282,8.554535
37.6267777,-122.4274279,8.561707
37.6267776,-122.4274284,8.354156
37.6267769,-122.4274289,8.302551
37.6267762,-122.4274275,8.234772
37.6267758,-122.4274263,8.155273
37.6267749,-122.4274252,7.991302
37.6267748,-122.4274244,7.752747
37.6267750,-122.4274252,7.576508
37.6267752,-122.4274255,7.302246
37.6267754,-122.4274252,7.210754
37.6267757,-122.4274246,7.104919
37.6267759,-122.4274242,7.096527
37.6267761,-122.4274239,7.086426
37.6267763,-122.4274237,7.092438
37.6267763,-122.4274237,7.092072
37.6267763,-122.4274237,7.092102
37.6267763,-122.4274237,7.091431
37.6267762,-122.4274237,7.085938
37.6267762,-122.4274238,7.084503
37.6267762,-122.4274238,7.083191
37.6267762,-122.4274238,7.077972
37.6267755,-122.4274212,6.990631
37.6267771,-122.4274149,6.917786
37.6267838,-122.4273996,7.165039
37.6267972,-122.4273718,7.021851
37.6268194,-122.4273297,7.371399
37.6268493,-122.4272739,7.458954
37.6268806,-122.4272078,7.328278
37.6269112,-122.4271274,7.009918
37.6269436,-122.4270366,6.679565
37.6269795,-122.4269394,6.213318
37.6270170,-122.4268385,5.890930
37.6270541,-122.4267371,5.376495
37.6270916,-122.4266323,4.804810
37.6271323,-122.4265269,4.564026
37.6271746,-122.4264198,4.133179
37.6272168,-122.4263112,3.278259
37.6272575,-122.4261999,2.889587
37.6272959,-122.4260883,2.372437
37.6273301,-122.4259788,2.166534
37.6273626,-122.4258729,1.912689
37.6273935,-122.4257786,1.647522
37.6274235,-122.4256979,1.438171
37.6274490,-122.4256342,1.293304
37.6274674,-122.4255882,1.290863
37.6274816,-122.4255533,1.171783
37.6274919,-122.4255272,1.155365
37.6274979,-122.4255096,1.039490
37.6275008,-122.4255014,0.931366
37.6275010,-122.4255016,0.986572
37.6275004,-122.4255034,1.034119
37.6274998,-122.4255051,1.036835
37.6275005,-122.4255010,1.226898
37.6275044,-122.4254820,1.116119
37.6275062,-122.4254438,1.089355
37.6274901,-122.4253930,1.135315
37.6274551,-122.4253563,1.153931
37.6273954,-122.4253231,1.323853
37.6273294,-122.4252872,1.398102
37.6272561,-122.4252400,2.106720
37.6271773,-122.4251879,1.956604
37.6270949,-122.4251352,1.894287
37.6270135,-122.4250851,1.883087
37.6269356,-122.4250393,1.708923
37.6268575,-122.4249938,1.855865
37.6267755,-122.4249453,2.126312
37.6266896,-122.4248930,2.174103
37.6265982,-122.4248362,2.364349
37.6265038,-122.4247783,2.506317
37.6264105,-122.4247216,2.656708
37.6263199,-122.4246663,2.965057
37.6262393,-122.4246170,3.212860
37.6261687,-122.4245738,3.598846
37.6261073,-122.4245363,3.889801
37.6260550,-122.4245110,4.183807
37.6260159,-122.4244997,4.082001
37.6259964,-122.4245004,4.213470
37.6259921,-122.4245039,4.293823
37.6259959,-122.4245065,4.296783
37.6259998,-122.4245081,4.346375
37.6259986,-122.4245084,4.474579
37.6259901,-122.4245093,4.456604
37.6259665,-122.4245145,4.608734
37.6259340,-122.4245341,5.062653
37.6259024,-122.4245752,5.403107
37.6258739,-122.4246392,5.915680
37.6258455,-122.4247208,6.562561
37.6258112,-122.4248120,7.492920
37.6257720,-122.4249152,8.246002
37.6257266,-122.4250285,9.382263
37.6256771,-122.4251486,8.648102
37.6256225,-122.4252759,10.062866
37.6255637,-122.4254095,11.105194
37.6255063,-122.4255491,12.286621
37.6254578,-122.4257012,13.469666
37.6254250,-122.4258612,14.433838
37.6254059,-122.4260309,15.389954
37.6253898,-122.4262008,16.293518
37.6253736,-122.4263730,17.257263
37.6253557,-122.4265500,18.213318
37.6253297,-122.4267232,19.203979
37.6252918,-122.4268948,20.058167
37.6252420,-122.4270634,20.866211
37.6251849,-122.4272341,21.808716
37.6251266,-122.4273986,22.908386
37.6250730,-122.4275554,23.795715
37.6250237,-122.4277095,24.643066
37.6249739,-122.4278586,25.341064
37.6249179,-122.4280007,25.585571
37.6248493,-122.4281323,25.795044
37.6247695,-122.4282516,25.810547
37.6246869,-122.4283594,25.942749
37.6246039,-122.4284636,25.921692
37.6245274,-122.4285554,26.206055
37.6244546,-122.4286382,26.458435
37.6243970,-122.4286898,26.670532
37.6243470,-122.4287331,26.731201
37.6243013,-122.4287696,26.978943
37.6242497,-122.4288023,27.371033
37.6241874,-122.4288353,28.082764
37.6241143,-122.4288524,28.544617
37.6240392,-122.4288366,28.927063
37.6239615,-122.4287889,29.135315
37.6238757,-122.4287193,29.384705
37.6237808,-122.4286397,29.676575
37.6236774,-122.4285554,29.640076
37.6235634,-122.4284638,29.820984
37.6234423,-122.4283682,30.049194
37.6233138,-122.4282630,30.353455
37.6231793,-122.4281484,30.633972
37.6230317,-122.4280235,30.823486
37.6228812,-122.4279024,30.731567
37.6227199,-122.4277760,30.789856
37.6225531,-122.4276451,30.707153
37.6223809,-122.4275153,30.467957
37.6222009,-122.4273828,30.050110
37.6220102,-122.4272438,29.672729
37.6218152,-122.4271052,29.652039
37.6216168,-122.4269653,29.009094
37.6214095,-122.4268222,28.566711
37.6212030,-122.4266735,28.148438
37.6209928,-122.4265232,24.251953
37.6207751,-122.4263746,25.180603
37.6205548,-122.4262264,25.730652
37.6203308,-122.4260817,26.091248
37.6201050,-122.4259361,26.712646
37.6198799,-122.4257907,27.334351
37.6196516,-122.4256403,28.093018
37.6194313,-122.4254873,29.092407
37.6192150,-122.4253328,29.996948
37.6189975,-122.4251861,30.992859
37.6187751,-122.4250464,32.082336
37.6185444,-122.4249181,33.185669
37.6183188,-122.4248122,34.419434
